1,AFA,AFA,7/28/2001 8:43,602286
27420,SRG,SRG,12/16/2002 1:35,805911
27421,NOK,NOK,8/12/2010 15:24,406174
27422,SZL,SZL,4/29/2007 19:56,206358
27423,SEK,SEK,2/7/2010 10:55,5138
27424,CHF,CHF,10/13/2009 6:28,204904
27425,SYP,SYP,4/15/2010 20:54,23506
27426,TWD,TWD,11/9/2010 13:02,42527
27427,TJR,TJR,6/28/2000 2:28,420862
27428,TZS,TZS,9/5/2003 7:10,687626
27429,THB,THB,1/26/2009 5:23,870461
27430,XOF,XOF,9/5/2017 16:30,620251
27431,NZD,NZD,6/18/2013 2:38,57343
27432,TOP,TOP,3/7/2010 20:17,5766
27433,TTD,TTD,6/17/2009 5:49,255768
27434,TND,TND,12/1/2010 0:09,108485
27435,TRL,TRL,3/3/2000 8:57,390457
27436,TMM,TMM,1/15/2018 4:48,870821
27437,USD,USD,10/22/2018 20:35,481811
27438,AUD,AUD,8/28/2003 4:51,11632
27439,UGX,UGX,10/7/2003 19:02,391188
27440,UAH,UAH,7/22/2017 4:56,854792
27441,AED,AED,7/18/2014 1:21,859464
27442,GBP,GBP,3/19/2012 6:07,72978
27443,USD,USD,5/2/2003 5:14,663407
27444,USD,USD,6/19/2012 1:57,591769
27445,UYU,UYU,5/28/2012 20:51,535498
27446,UZS,UZS,10/19/2001 22:43,259136
27447,VUV,VUV,6/10/2003 7:05,219312
27448,VEB,VEB,12/17/2007 13:23,166984
27449,VND,VND,9/24/2013 17:12,739590
27450,USD,USD,2/13/2015 3:11,653092
27451,USD,USD,9/17/2013 2:18,186053
27452,XPF,XPF,3/12/2017 8:48,19515
27453,MAD,MAD,5/28/2016 10:29,254726
27454,YER,YER,8/10/2009 12:57,683468
27455,YUN,YUN,12/23/2018 4:05,545396
27456,ZRN,ZRN,8/20/2008 8:27,265922
27457,ZMK,ZMK,11/26/2003 8:03,657269
27458,WWW,WWW,8/21/2008 8:48,759458
27459,PEN,PEN,9/11/2009 9:03,964058
27460,PHP,PHP,4/21/2018 16:36,108766
27461,NZD,NZD,5/12/2000 23:21,671458
27462,PLN,PLN,1/13/2004 2:58,281761
27463,PTE,PTE,2/19/2005 19:05,166399
27464,USD,USD,1/1/2009 0:24,155990
27465,QAR,QAR,12/21/2005 10:18,985153
27466,FRF,FRF,12/22/2019 22:50,841109
27467,ROL,ROL,2/24/2006 17:54,429407
27468,RUR,RUR,3/2/2005 17:35,214945
27469,RWF,RWF,4/4/2012 19:57,395147
27470,XCD,XCD,11/13/2011 2:48,486683
27471,FRF,FRF,5/30/2017 4:53,283501
27472,XCD,XCD,2/29/2016 13:17,26238
27473,XCD,XCD,8/3/2005 16:19,127407
27474,SHP,SHP,9/4/2003 6:44,192725
27475,WST,WST,5/8/2018 10:15,335416
27476,ITL,ITL,6/9/2002 9:17,502452
27477,STD,STD,11/12/2014 8:49,816507
27478,SAR,SAR,3/27/2002 16:40,788007
27479,XOF,XOF,4/23/2018 10:38,918799
27480,SCR,SCR,1/10/2019 11:13,816218
27481,SLL,SLL,7/24/2000 1:35,602684
27482,SGD,SGD,6/30/2010 5:21,300203
27483,SKK,SKK,1/5/2011 20:57,225216
27484,SIT,SIT,10/21/2015 4:34,169179
27485,SBD,SBD,7/1/2013 5:40,58428
27486,SOS,SOS,2/3/2012 17:38,197122
27487,ZAR,ZAR,2/16/2019 8:18,341176
27488,ESP,ESP,4/18/2012 9:41,178611
27489,LKR,LKR,2/14/2009 8:36,859930
27490,SDP,SDP,6/26/2019 10:40,196869
27491,SRG,SRG,10/7/2007 20:24,560228
27492,NOK,NOK,7/10/2019 17:16,287269
27493,SZL,SZL,12/16/2010 11:22,521394
27494,SEK,SEK,5/13/2000 3:21,87666
27495,CHF,CHF,4/23/2010 7:21,580128
27496,SYP,SYP,4/12/2004 18:22,517334
27497,TWD,TWD,5/18/2017 10:07,219923
27498,TJR,TJR,7/9/2016 8:59,986117
27499,TZS,TZS,9/19/2015 17:20,629846
27500,THB,THB,5/2/2008 16:05,476666
27501,XOF,XOF,9/11/2017 3:25,878111
27502,NZD,NZD,7/7/2012 22:21,305496
27503,TOP,TOP,5/5/2015 2:35,199176
27504,TTD,TTD,5/16/2002 5:51,130846
27505,TND,TND,7/4/2006 0:59,842849
27506,TRL,TRL,9/10/2008 1:10,353663
27507,TMM,TMM,1/10/2011 19:35,276030
27508,USD,USD,5/18/2002 7:54,107726
27509,AUD,AUD,2/3/2009 19:26,796102
27510,UGX,UGX,4/17/2015 3:41,144467
27511,UAH,UAH,7/16/2010 10:34,403649
27512,AED,AED,9/16/2016 7:02,604169
27513,GBP,GBP,8/23/2002 9:49,168403
27514,USD,USD,9/17/2000 2:56,736909
27515,USD,USD,2/10/2000 16:27,497510
27516,UYU,UYU,2/14/2000 22:16,284713
27517,UZS,UZS,5/11/2017 13:22,528642
27518,VUV,VUV,3/6/2005 21:50,38287
27519,VEB,VEB,9/20/2014 15:02,146415
27520,VND,VND,7/11/2009 17:48,199139
27521,USD,USD,12/18/2005 20:21,769998
27522,USD,USD,6/17/2002 18:12,279206
27523,XPF,XPF,6/2/2013 7:32,807501
27524,MAD,MAD,12/10/2006 18:56,620343
27525,YER,YER,11/22/2011 1:53,967580
27526,YUN,YUN,4/17/2004 0:56,749948
27527,ZRN,ZRN,10/22/2019 13:00,954757
27528,ZMK,ZMK,7/23/2002 11:03,462198
27529,WWW,WWW,3/12/2002 2:06,256100
27530,PEN,PEN,11/4/2005 13:07,554898
27531,PHP,PHP,4/19/2018 2:51,699343
27532,NZD,NZD,2/12/2019 8:32,651788
27533,PLN,PLN,3/26/2003 3:54,142063
27534,PTE,PTE,11/23/2010 14:57,660535
27535,USD,USD,10/16/2002 22:41,290101
27536,QAR,QAR,9/3/2019 17:21,582730
27537,FRF,FRF,3/25/2008 7:30,569162
27538,ROL,ROL,3/25/2016 7:58,600733
27539,RUR,RUR,10/11/2002 18:14,902779
27540,RWF,RWF,4/21/2012 1:53,56125
27541,XCD,XCD,2/27/2010 1:35,306300
27542,FRF,FRF,4/26/2010 22:36,162104
27543,XCD,XCD,12/30/2002 5:17,202217
27544,XCD,XCD,8/12/2007 12:46,368041
27545,SHP,SHP,6/6/2001 5:55,224693
27546,WST,WST,7/28/2000 6:23,817145
27547,ITL,ITL,2/5/2014 4:04,935485
27548,STD,STD,10/21/2013 0:38,567365
27549,SAR,SAR,5/23/2009 18:50,717917
27550,XOF,XOF,1/17/2009 14:50,441501
27551,SCR,SCR,9/11/2010 1:26,360542
27552,SLL,SLL,9/14/2014 20:54,58385
27553,SGD,SGD,1/24/2016 5:02,543942
27554,SKK,SKK,11/5/2018 15:49,974188
27555,SIT,SIT,11/20/2019 12:29,827561
27556,SBD,SBD,12/28/2013 10:11,27864
27557,SOS,SOS,7/19/2006 6:44,372225
27558,ZAR,ZAR,8/1/2003 9:56,289118
27559,ESP,ESP,9/6/2001 13:42,860790
27560,LKR,LKR,8/5/2003 23:19,530962
27561,SDP,SDP,10/11/2015 15:27,185669
27562,SRG,SRG,10/6/2007 20:39,313397
27563,NOK,NOK,4/5/2002 5:11,831690
27564,SZL,SZL,5/5/2005 12:36,181733
27565,SEK,SEK,12/26/2000 12:52,159698
27566,CHF,CHF,11/16/2013 5:52,861420
27567,SYP,SYP,7/27/2013 22:05,248592
27568,TWD,TWD,11/29/2002 18:31,768368
27569,TJR,TJR,11/23/2010 15:13,129128
27570,TZS,TZS,5/29/2015 22:08,18405
27571,THB,THB,3/16/2012 15:32,129867
27572,XOF,XOF,11/10/2013 10:25,385334
27573,NZD,NZD,5/31/2009 9:11,160278
27574,TOP,TOP,6/23/2012 6:54,460390
27575,TTD,TTD,8/30/2011 14:05,442150
27576,TND,TND,8/23/2011 20:29,584950
27577,TRL,TRL,7/10/2009 22:25,715768
27578,TMM,TMM,11/4/2000 8:43,527709
27579,USD,USD,10/15/2010 3:03,548530
27580,AUD,AUD,1/14/2018 18:48,223481
27581,UGX,UGX,5/17/2017 16:32,363232
27582,UAH,UAH,12/31/2017 23:22,769682
27583,AED,AED,7/7/2003 23:32,534188
27584,GBP,GBP,8/2/2011 13:59,988980
27585,USD,USD,4/27/2019 6:03,602442
27586,USD,USD,3/30/2003 7:01,426271
27587,UYU,UYU,5/24/2001 10:57,506688
27588,UZS,UZS,4/18/2002 20:47,712113
27589,VUV,VUV,4/18/2006 8:27,37300
27590,VEB,VEB,8/31/2000 21:02,973111
27591,VND,VND,7/24/2008 18:57,939307
27592,USD,USD,1/31/2013 5:43,209960
27593,USD,USD,1/17/2015 5:45,267402
27594,XPF,XPF,11/5/2007 3:13,800868
27595,MAD,MAD,10/15/2004 6:03,258544
27596,YER,YER,12/19/2015 7:24,921747
27597,YUN,YUN,2/27/2005 2:28,947018
27598,ZRN,ZRN,5/1/2015 19:53,891053
27599,ZMK,ZMK,3/21/2012 4:36,145075
27600,WWW,WWW,12/17/2014 11:08,395098
27601,PEN,PEN,11/25/2005 23:20,936026
27602,PHP,PHP,8/2/2015 8:52,142054
27603,NZD,NZD,2/14/2005 21:52,771375
27604,PLN,PLN,5/12/2003 20:35,609232
27605,PTE,PTE,6/22/2010 23:35,284544
27606,USD,USD,8/19/2001 2:51,141239
27607,QAR,QAR,9/12/2002 16:26,801780
27608,FRF,FRF,5/6/2009 0:44,990651
27609,ROL,ROL,7/28/2017 7:23,456202
27610,RUR,RUR,4/19/2010 10:53,484521
27611,RWF,RWF,10/22/2005 9:46,835815
27612,XCD,XCD,6/23/2008 22:51,188093
27613,FRF,FRF,7/21/2012 11:02,83361
27614,XCD,XCD,7/3/2012 6:49,197278
27615,XCD,XCD,2/16/2005 15:52,415038
27616,SHP,SHP,3/25/2008 16:09,904314
27617,WST,WST,10/3/2015 8:16,144247
27618,ITL,ITL,11/4/2006 1:30,168474
27619,STD,STD,3/27/2009 11:55,391865
27620,SAR,SAR,9/3/2007 17:04,482821
27621,XOF,XOF,12/19/2003 17:14,266171
27622,SCR,SCR,9/10/2002 14:23,825086
27623,SLL,SLL,5/1/2012 9:20,298245
27624,SGD,SGD,11/26/2013 5:38,578757
27625,SKK,SKK,10/29/2019 23:16,80162
27626,SIT,SIT,4/17/2010 20:18,926260
27627,SBD,SBD,2/13/2002 7:27,393851
27628,SOS,SOS,11/6/2019 16:49,765281
27629,ZAR,ZAR,7/18/2016 10:28,161475
27630,ESP,ESP,8/18/2014 6:37,447415
27631,LKR,LKR,7/27/2017 21:46,814541
27632,SDP,SDP,8/16/2006 2:20,398234
27633,SRG,SRG,8/7/2001 12:51,576498
27634,NOK,NOK,2/7/2009 15:07,126386
27635,SZL,SZL,3/24/2004 8:20,395158
27636,SEK,SEK,5/5/2018 17:13,17176
27637,CHF,CHF,6/16/2016 18:13,897771
27638,SYP,SYP,9/2/2007 0:55,329564
27639,TWD,TWD,7/13/2003 23:38,814169
27640,TJR,TJR,4/4/2008 11:25,794417
27641,TZS,TZS,5/21/2002 9:24,929951
27642,THB,THB,11/16/2012 21:37,675604
27643,XOF,XOF,3/27/2003 1:45,298000
27644,NZD,NZD,12/22/2017 3:51,965344
27645,TOP,TOP,12/19/2001 14:35,571096
27646,TTD,TTD,6/1/2006 14:50,381922
27647,TND,TND,1/19/2007 0:33,649868
27648,TRL,TRL,12/8/2008 16:20,108761
27649,TMM,TMM,8/30/2011 20:53,142096
27650,USD,USD,3/21/2010 14:31,626358
27651,AUD,AUD,10/20/2002 5:39,931427
27652,UGX,UGX,10/2/2000 8:24,322487
27653,UAH,UAH,6/15/2001 18:09,722434
27654,AED,AED,1/23/2010 22:53,312472
27655,GBP,GBP,2/10/2001 6:14,266771
27656,USD,USD,5/5/2019 23:37,236915
27657,USD,USD,10/18/2004 19:17,418421
27658,UYU,UYU,10/30/2017 19:45,929420
27659,UZS,UZS,9/4/2018 8:49,571616
27660,VUV,VUV,10/2/2007 4:37,132956
27661,VEB,VEB,7/1/2017 10:30,252939
27662,VND,VND,1/24/2017 5:12,581764
27663,USD,USD,1/8/2017 1:21,245303
27664,USD,USD,3/17/2002 4:06,289348
27665,XPF,XPF,9/3/2013 2:06,79380
27666,MAD,MAD,7/30/2013 14:36,497178
27667,YER,YER,7/25/2002 14:58,161117
27668,YUN,YUN,7/5/2015 20:10,978037
27669,ZRN,ZRN,10/6/2000 8:41,52520
27670,ZMK,ZMK,1/29/2005 17:15,155064
27671,WWW,WWW,9/27/2013 0:58,824042
27672,PEN,PEN,10/7/2018 18:55,710594
27673,PHP,PHP,7/17/2004 22:01,364006
27674,NZD,NZD,8/17/2003 10:57,5963
27675,PLN,PLN,6/3/2015 11:10,615765
27676,PTE,PTE,11/26/2010 16:32,261712
27677,USD,USD,10/3/2001 18:13,474431
27678,QAR,QAR,8/1/2011 17:33,229278
27679,FRF,FRF,5/15/2013 6:38,906011
27680,ROL,ROL,3/15/2007 0:33,743204
27681,RUR,RUR,2/7/2009 15:14,813073
27682,RWF,RWF,7/13/2006 19:40,400636
27683,XCD,XCD,2/12/2006 6:09,880202
27684,FRF,FRF,11/6/2017 8:10,489783
27685,XCD,XCD,4/13/2010 10:34,536176
27686,XCD,XCD,11/5/2002 14:35,727361
27687,SHP,SHP,9/29/2001 17:27,600849
27688,WST,WST,7/22/2004 0:58,593339
27689,ITL,ITL,1/20/2005 4:13,796198
27690,STD,STD,5/31/2018 18:04,737774
27691,SAR,SAR,2/26/2018 6:30,227240
27692,XOF,XOF,3/31/2011 13:36,172194
27693,SCR,SCR,11/16/2017 0:15,835320
27694,SLL,SLL,12/12/2007 5:23,902362
27695,SGD,SGD,10/13/2010 17:47,35584
27696,SKK,SKK,12/1/2001 23:16,837721
27697,SIT,SIT,7/26/2019 20:26,292281
27698,SBD,SBD,11/13/2006 11:20,812106
27699,SOS,SOS,6/21/2007 20:35,838103
27700,ZAR,ZAR,2/17/2007 14:49,438516
27701,ESP,ESP,3/10/2015 15:25,29983
27702,LKR,LKR,5/11/2003 11:28,673550
27703,SDP,SDP,8/29/2013 3:37,616444
27704,SRG,SRG,7/1/2015 11:47,925269
27705,NOK,NOK,2/22/2005 10:25,413785
27706,SZL,SZL,11/13/2000 23:22,617619
27707,SEK,SEK,7/1/2019 19:27,20333
27708,CHF,CHF,3/6/2003 4:23,254673
27709,SYP,SYP,8/5/2017 5:06,303453
27710,TWD,TWD,4/6/2011 21:32,637356
27711,TJR,TJR,2/12/2007 14:39,540463
27712,TZS,TZS,12/16/2009 23:21,609943
27713,THB,THB,12/18/2012 20:39,648317
27714,XOF,XOF,11/30/2007 12:02,153363
27715,NZD,NZD,3/10/2007 2:50,787233
27716,TOP,TOP,6/9/2004 23:02,152246
27717,TTD,TTD,3/7/2014 4:37,411298
27718,TND,TND,9/6/2015 17:29,451842
27719,TRL,TRL,4/3/2000 19:28,50020
27720,TMM,TMM,3/10/2011 2:35,545558
27721,USD,USD,7/7/2014 11:26,219834
27722,AUD,AUD,7/11/2013 23:40,250152
27723,UGX,UGX,7/26/2001 7:17,975824
27724,UAH,UAH,2/14/2012 23:32,837668
27725,AED,AED,4/26/2013 7:04,87433
27726,GBP,GBP,5/13/2000 14:28,567207
27727,USD,USD,1/12/2006 18:21,586319
27728,USD,USD,9/19/2001 5:45,120439
27729,UYU,UYU,1/18/2016 3:05,574616
27730,UZS,UZS,3/14/2001 17:37,897874
27731,VUV,VUV,1/12/2018 2:24,697660
27732,VEB,VEB,9/15/2017 4:16,702893
27733,VND,VND,5/7/2007 17:28,474840
27734,USD,USD,9/21/2010 17:37,531906
27735,USD,USD,9/10/2010 11:49,203095
27736,XPF,XPF,12/12/2006 10:03,561364
27737,MAD,MAD,12/27/2004 17:32,327018
27738,YER,YER,4/29/2007 14:23,14733
27739,YUN,YUN,12/9/2006 14:42,492340
27740,ZRN,ZRN,10/24/2018 7:21,619370
27741,ZMK,ZMK,11/11/2018 13:00,984772
27742,WWW,WWW,4/7/2018 7:21,37156
27743,PEN,PEN,6/7/2008 12:00,259763
27744,PHP,PHP,2/18/2012 12:03,507375
27745,NZD,NZD,8/26/2007 16:45,742306
27746,PLN,PLN,1/29/2013 5:43,584799
27747,PTE,PTE,11/4/2010 11:49,595996
27748,USD,USD,4/21/2008 19:43,494195
27749,QAR,QAR,4/23/2006 3:56,211393
27750,FRF,FRF,2/4/2019 18:06,750744
27751,ROL,ROL,8/23/2009 0:37,840135
27752,RUR,RUR,12/17/2013 18:35,399692
27753,RWF,RWF,10/25/2000 19:34,567499
27754,XCD,XCD,1/26/2019 22:08,521005
27755,FRF,FRF,7/6/2016 9:17,537492
27756,XCD,XCD,12/14/2010 9:26,375002
27757,XCD,XCD,1/6/2009 3:27,946313
27758,SHP,SHP,7/28/2001 7:37,865742
27759,WST,WST,5/11/2000 11:38,116263
27760,ITL,ITL,2/3/2013 9:07,603290
27761,STD,STD,9/6/2006 0:33,206713
27762,SAR,SAR,3/13/2005 6:41,334589
27763,XOF,XOF,12/18/2000 17:36,90796
27764,SCR,SCR,9/4/2014 12:28,77740
27765,SLL,SLL,12/31/2001 14:55,952377
27766,SGD,SGD,2/7/2018 15:42,725817
27767,SKK,SKK,5/17/2019 7:56,599451
27768,SIT,SIT,10/2/2012 2:45,643496
27769,SBD,SBD,6/5/2013 11:12,543483
27770,SOS,SOS,2/7/2012 12:18,24100
27771,ZAR,ZAR,5/12/2000 4:57,719782
27772,ESP,ESP,8/20/2015 12:29,862199
27773,LKR,LKR,6/23/2000 22:41,335102
27774,SDP,SDP,7/19/2004 11:33,888014
27775,SRG,SRG,12/23/2012 17:15,511914
27776,NOK,NOK,6/2/2014 21:55,656597
27777,SZL,SZL,7/15/2019 8:32,842061
27778,SEK,SEK,3/29/2011 2:45,507135
27779,CHF,CHF,8/1/2011 19:07,93918
27780,SYP,SYP,9/8/2004 4:00,22439
27781,TWD,TWD,7/15/2005 7:03,322518
27782,TJR,TJR,4/11/2014 11:18,435665
27783,TZS,TZS,3/5/2002 9:02,857887
27784,THB,THB,9/19/2008 10:50,966768
27785,XOF,XOF,9/28/2000 20:27,681992
27786,NZD,NZD,9/29/2003 5:35,718824
27787,TOP,TOP,1/15/2015 18:12,279446
27788,TTD,TTD,9/25/2014 21:40,257091
27789,TND,TND,6/18/2003 14:42,451833
27790,TRL,TRL,12/18/2014 23:11,916409
27791,TMM,TMM,4/25/2013 12:17,321704
27792,USD,USD,2/15/2000 22:47,58616
27793,AUD,AUD,3/24/2004 13:55,847256
27794,UGX,UGX,11/12/2008 5:14,812395
27795,UAH,UAH,9/2/2012 5:11,57566
27796,AED,AED,12/8/2007 11:47,772020
27797,GBP,GBP,6/17/2008 12:54,281717
27798,USD,USD,5/26/2000 13:12,982529
27799,USD,USD,6/25/2002 14:05,731670
27800,UYU,UYU,12/4/2000 2:20,807885
27801,UZS,UZS,4/2/2011 17:50,382328
27802,VUV,VUV,9/9/2003 14:05,489305
27803,VEB,VEB,12/26/2016 18:40,505176
27804,VND,VND,8/22/2008 6:32,412354
27805,USD,USD,5/27/2001 14:40,202882
27806,USD,USD,1/16/2017 15:58,557420
27807,XPF,XPF,7/5/2019 10:12,20537
27808,MAD,MAD,4/23/2000 19:44,408340
27809,YER,YER,8/29/2003 21:01,993684
27810,YUN,YUN,8/6/2012 9:50,367597
27811,ZRN,ZRN,8/10/2012 13:49,79351
27812,ZMK,ZMK,10/28/2002 13:39,151796
27813,WWW,WWW,4/2/2016 7:33,699248
27814,PEN,PEN,11/28/2013 7:45,902719
27815,PHP,PHP,7/24/2010 14:26,288870
27816,NZD,NZD,10/16/2013 16:28,991172
27817,PLN,PLN,4/22/2013 19:59,363295
27818,PTE,PTE,1/31/2002 7:37,777038
27819,USD,USD,3/27/2008 0:50,478053
27820,QAR,QAR,4/19/2000 10:38,806617
27821,FRF,FRF,7/26/2015 23:46,449337
27822,ROL,ROL,6/11/2005 0:19,379028
27823,RUR,RUR,10/3/2016 22:39,268218
27824,RWF,RWF,2/18/2015 5:51,89261
27825,XCD,XCD,12/2/2008 8:13,622734
27826,FRF,FRF,7/30/2012 10:03,833359
27827,XCD,XCD,3/26/2002 21:58,926744
27828,XCD,XCD,7/7/2001 8:09,300521
27829,SHP,SHP,11/3/2015 3:55,491445
27830,WST,WST,1/26/2018 20:55,695321
27831,ITL,ITL,10/17/2011 12:10,601966
27832,STD,STD,1/29/2017 2:08,969479
27833,SAR,SAR,9/13/2007 8:15,924506
27834,XOF,XOF,3/16/2018 15:28,700160
27835,SCR,SCR,9/14/2004 4:25,392746
27836,SLL,SLL,8/8/2014 3:54,637646
27837,SGD,SGD,12/16/2010 16:22,178763
27838,SKK,SKK,3/5/2017 0:41,186832
27839,SIT,SIT,6/1/2011 21:43,695351
27840,SBD,SBD,12/14/2013 4:50,792013
27841,SOS,SOS,8/18/2017 15:59,776270
27842,ZAR,ZAR,1/18/2005 22:55,206908
27843,ESP,ESP,8/26/2007 11:24,874792
27844,LKR,LKR,6/4/2000 9:13,353509
27845,SDP,SDP,4/9/2016 19:32,767126
27846,SRG,SRG,6/16/2010 4:28,173852
27847,NOK,NOK,8/16/2006 5:21,866406
27848,SZL,SZL,6/28/2007 4:16,614310
27849,SEK,SEK,11/28/2002 15:54,478581
27850,CHF,CHF,6/1/2008 2:42,692854
27851,SYP,SYP,5/17/2004 10:02,712507
27852,TWD,TWD,9/29/2016 3:37,140907
27853,TJR,TJR,8/14/2001 17:10,940040
27854,TZS,TZS,8/7/2018 3:21,501657
27855,THB,THB,1/17/2009 10:52,171124
27856,XOF,XOF,4/15/2005 15:17,51220
27857,NZD,NZD,5/29/2001 16:44,293582
27858,TOP,TOP,12/25/2004 22:04,993072
27859,TTD,TTD,5/3/2006 13:11,276827
27860,TND,TND,1/28/2010 15:56,909812
27861,TRL,TRL,3/11/2007 1:15,228250
27862,TMM,TMM,2/5/2006 3:37,955506
27863,USD,USD,4/14/2004 2:26,522045
27864,AUD,AUD,12/31/2003 19:58,715933
27865,UGX,UGX,9/5/2002 4:37,118755
27866,UAH,UAH,12/13/2005 14:11,499497
27867,AED,AED,6/10/2015 8:51,418853
27868,GBP,GBP,9/5/2007 13:24,46239
27869,USD,USD,3/5/2008 1:32,837752
27870,USD,USD,6/7/2003 8:08,363200
27871,UYU,UYU,4/24/2012 4:24,807241
27872,UZS,UZS,3/5/2001 11:13,24619
27873,VUV,VUV,2/6/2009 20:18,178969
27874,VEB,VEB,3/1/2002 5:47,215138
27875,VND,VND,1/5/2016 10:19,95743
27876,USD,USD,11/24/2012 10:36,825529
27877,USD,USD,11/15/2003 10:12,627459
27878,XPF,XPF,9/5/2005 20:17,707978
27879,MAD,MAD,7/12/2000 8:24,519156
27880,YER,YER,12/20/2003 10:16,515032
27881,YUN,YUN,8/19/2016 10:37,201702
27882,ZRN,ZRN,8/12/2019 11:23,964872
27883,ZMK,ZMK,3/7/2001 1:00,140199
27884,WWW,WWW,11/14/2016 15:40,989301
27885,PEN,PEN,4/7/2001 14:15,895664
27886,PHP,PHP,12/6/2019 22:12,668761
27887,NZD,NZD,2/15/2009 10:13,330512
27888,PLN,PLN,7/6/2017 6:31,651655
27889,PTE,PTE,2/22/2015 14:19,735132
27890,USD,USD,11/4/2014 16:07,641335
27891,QAR,QAR,4/12/2002 21:27,195186
27892,FRF,FRF,1/25/2015 22:03,551697
27893,ROL,ROL,11/22/2014 21:43,280350
27894,RUR,RUR,1/22/2003 20:26,943750
27895,RWF,RWF,3/10/2000 1:39,396902
27896,XCD,XCD,5/27/2008 20:00,400078
27897,FRF,FRF,5/26/2016 21:16,552041
27898,XCD,XCD,4/25/2009 1:18,734292
27899,XCD,XCD,10/6/2016 21:25,415635
27900,SHP,SHP,1/24/2007 9:02,757301
27901,WST,WST,3/5/2019 17:33,483073
27902,ITL,ITL,12/20/2008 12:44,898459
27903,STD,STD,12/24/2016 14:38,694287
27904,SAR,SAR,1/14/2002 17:55,981382
27905,XOF,XOF,11/21/2011 14:35,442018
27906,SCR,SCR,12/2/2016 9:28,261367
27907,SLL,SLL,11/10/2000 19:52,848289
27908,SGD,SGD,12/9/2000 1:36,158980
27909,SKK,SKK,11/2/2019 9:15,128787
27910,SIT,SIT,12/25/2000 2:25,294005
27911,SBD,SBD,12/22/2016 21:16,688736
27912,SOS,SOS,4/28/2010 14:17,986809
27913,ZAR,ZAR,1/4/2014 9:34,365497
27914,ESP,ESP,10/2/2019 9:32,138669
27915,LKR,LKR,10/23/2008 23:48,659159
27916,SDP,SDP,8/29/2002 8:25,947984
27917,SRG,SRG,9/28/2016 9:54,364637
27918,NOK,NOK,6/9/2004 6:35,419584
27919,SZL,SZL,7/20/2008 22:17,791826
27920,SEK,SEK,6/7/2012 19:03,853177
27921,CHF,CHF,4/25/2016 4:03,952342
27922,SYP,SYP,4/22/2011 5:35,25794
27923,TWD,TWD,11/28/2004 10:23,946710
27924,TJR,TJR,7/19/2002 9:08,83702
27925,TZS,TZS,2/18/2003 15:59,733404
27926,THB,THB,9/30/2005 8:16,547470
27927,XOF,XOF,1/9/2014 14:30,295470
27928,NZD,NZD,12/2/2017 3:32,15650
27929,TOP,TOP,2/4/2016 0:30,380840
27930,TTD,TTD,7/22/2011 8:06,976575
27931,TND,TND,1/7/2010 13:22,89697
27932,TRL,TRL,5/27/2003 7:07,389417
27933,TMM,TMM,2/6/2006 6:19,25528
27934,USD,USD,12/5/2005 19:46,229026
27935,AUD,AUD,2/10/2004 6:18,977080
27936,UGX,UGX,2/4/2017 15:36,210114
27937,UAH,UAH,7/1/2005 13:13,713549
27938,AED,AED,5/1/2003 18:19,330887
27939,GBP,GBP,3/18/2004 20:27,841632
27940,USD,USD,6/14/2009 2:32,954435
27941,USD,USD,7/16/2010 6:53,437972
27942,UYU,UYU,11/13/2010 19:54,958928
27943,UZS,UZS,5/2/2007 2:35,194215
27944,VUV,VUV,10/12/2001 13:27,511492
27945,VEB,VEB,11/1/2011 9:07,944932
27946,VND,VND,2/18/2018 3:39,277853
27947,USD,USD,12/22/2011 10:26,754388
27948,USD,USD,10/31/2004 3:38,809130
27949,XPF,XPF,11/20/2003 8:09,73930
27950,MAD,MAD,1/30/2005 2:42,820965
27951,YER,YER,8/1/2010 5:41,117280
27952,YUN,YUN,12/20/2018 19:58,460557
27953,ZRN,ZRN,12/14/2013 8:10,357675
27954,ZMK,ZMK,11/10/2005 11:48,946786
27955,WWW,WWW,7/30/2011 19:56,996475
27956,PEN,PEN,2/7/2015 11:56,855180
27957,PHP,PHP,2/19/2003 23:46,135576
27958,NZD,NZD,11/13/2013 9:33,687694
27959,PLN,PLN,7/27/2013 9:57,512998
27960,PTE,PTE,3/5/2017 9:00,142874
27961,USD,USD,3/4/2012 16:30,889862
27962,QAR,QAR,1/29/2006 2:45,379094
27963,FRF,FRF,11/13/2013 1:03,983827
27964,ROL,ROL,2/19/2007 21:36,138660
27965,RUR,RUR,8/16/2008 5:41,198521
27966,RWF,RWF,9/20/2002 21:03,149373
27967,XCD,XCD,3/27/2014 9:48,924748
27968,FRF,FRF,1/13/2011 1:34,550545
27969,XCD,XCD,8/25/2008 22:41,101744
27970,XCD,XCD,6/3/2012 22:56,165307
27971,SHP,SHP,11/1/2005 23:02,700019
27972,WST,WST,1/29/2012 5:29,96135
27973,ITL,ITL,8/8/2018 9:40,177608
27974,STD,STD,11/11/2005 1:29,699493
27975,SAR,SAR,11/16/2009 6:13,762528
27976,XOF,XOF,5/25/2004 2:19,580241
27977,SCR,SCR,3/30/2003 10:34,491774
27978,SLL,SLL,1/13/2014 18:22,379132
27979,SGD,SGD,7/26/2011 19:42,172492
27980,SKK,SKK,10/7/2012 22:12,518304
27981,SIT,SIT,4/16/2014 3:41,380309
27982,SBD,SBD,3/19/2000 5:24,73361
27983,SOS,SOS,3/13/2003 8:59,91331
27984,ZAR,ZAR,2/25/2002 2:51,907629
